"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.857275825E2,5.201096104E1,5.186069662E0,5.377010602E0,1.868217845E1,7.702246857E1,2.047444422E0,3.000000000E0
1.867275757E2,5.201100722E1,5.186356962E0,5.347190705E0,2.005525235E1,7.595150757E1,2.017005969E0,3.000000000E0
1.877275701E2,5.201105620E1,5.186651779E0,5.055983493E0,2.100930677E1,7.595150757E1,2.005643623E0,3.000000000E0
1.887275637E2,5.201110921E1,5.186971141E0,4.922023508E0,2.251693385E1,7.270890045E1,2.002821643E0,3.000000000E0
1.897275572E2,5.201115832E1,5.187291023E0,4.766277012E0,2.249153057E1,7.909255219E1,2.000769730E0,3.000000000E0
1.907275505E2,5.201119890E1,5.187605035E0,4.639153119E0,2.211544044E1,7.939744568E1,2.000384761E0,3.000000000E0
1.917275445E2,5.201123454E1,5.187922093E0,4.636004480E0,2.224250767E1,7.941517639E1,2.136717223E0,3.000000000E0
1.927275378E2,5.201127056E1,5.188242827E0,4.680290492E0,2.225049753E1,8.093896484E1,2.068358429E0,3.000000000E0
1.937275318E2,5.201130100E1,5.188558555E0,4.460391824E0,2.197607835E1,8.093896484E1,2.356281522E0,3.000000000E0
1.947275256E2,5.201132970E1,5.188872752E0,4.630468605E0,2.183231574E1,8.185980988E1,2.178140722E0,3.000000000E0
1.957275190E2,5.201135706E1,5.189187934E0,4.528567603E0,2.184169355E1,8.314369202E1,2.051069484E0,3.000000000E0
1.967275133E2,5.201138150E1,5.189504729E0,4.467794385E0,2.186460783E1,8.262262726E1,2.025534682E0,3.000000000E0
1.977275070E2,5.201140482E1,5.189821936E0,4.530885390E0,2.191792362E1,8.331559753E1,2.316190329E0,3.000000000E0
1.987275000E2,5.201142795E1,5.190139562E0,4.650529332E0,2.196452205E1,8.331559753E1,2.158095102E0,3.000000000E0
1.997274938E2,5.201145248E1,5.190457705E0,4.832813807E0,2.202416563E1,8.298925781E1,2.114596769E0,3.000000000E0
