"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.168745458E0,3.271508026E1,2.195433807E1,2.542321968E1
7.188598458E0,3.236933899E1,2.235294342E1,2.572052383E1
7.208452458E0,3.176417542E1,2.263290787E1,2.673609352E1
7.228305458E0,3.157328796E1,2.307084274E1,2.684538269E1
7.248158458E0,3.076964569E1,2.330002022E1,2.761838531E1
7.268011458E0,2.965908051E1,2.376854706E1,2.833283615E1
7.287864458E0,2.917597198E1,2.476069069E1,2.809118271E1
7.307717458E0,2.847226715E1,2.576093674E1,2.801687622E1
7.327570458E0,2.802078247E1,2.670486450E1,2.795709038E1
7.347423458E0,2.702722931E1,2.737324333E1,2.726430130E1
7.367276458E0,2.673700714E1,2.869141960E1,2.638443184E1
7.387130458E0,2.607367706E1,3.005563736E1,2.557767677E1
7.406983458E0,2.576586151E1,3.138658524E1,2.402777672E1
7.426836458E0,2.522599792E1,3.234057999E1,2.366819382E1
7.446689458E0,2.466968536E1,3.311387253E1,2.259914780E1
7.466542458E0,2.432661438E1,3.414774323E1,2.176473427E1
7.486395458E0,2.438404846E1,3.485898590E1,2.047791672E1
7.506248458E0,2.365750122E1,3.581872940E1,1.973093414E1
7.526102458E0,2.319343567E1,3.599517822E1,1.989329338E1
7.545955458E0,2.263639832E1,3.603178406E1,2.039801025E1
7.565808458E0,2.235043335E1,3.592589951E1,2.104558754E1
7.585661458E0,2.202296448E1,3.560353470E1,2.207618332E1
7.605514458E0,2.123905945E1,3.525838852E1,2.323038101E1
7.625367458E0,2.026695251E1,3.488771439E1,2.464944077E1
7.645220458E0,1.952415466E1,3.471356201E1,2.593839264E1
7.665073458E0,1.867077637E1,3.429708481E1,2.676662827E1
7.684927458E0,1.841459656E1,3.430378723E1,2.691487694E1
7.704780458E0,1.892065430E1,3.494502640E1,2.599021339E1
7.724633458E0,1.961401367E1,3.552928543E1,2.392851067E1
7.744486458E0,2.134390259E1,3.627160263E1,2.134514999E1
7.764339458E0,2.179672241E1,3.717675781E1,1.903456116E1
7.784192458E0,2.126644897E1,3.740891266E1,1.940215874E1
7.804045458E0,2.018342590E1,3.718926620E1,2.079858971E1
7.823899458E0,1.943545532E1,3.681649399E1,2.222048759E1
7.843752458E0,1.912458801E1,3.627471924E1,2.269365120E1
7.863605458E0,1.933004761E1,3.580991745E1,2.323605156E1
7.883458458E0,2.033229065E1,3.505522156E1,2.366368866E1
7.903311458E0,2.138580322E1,3.474794388E1,2.391329956E1
7.923164458E0,2.158479309E1,3.466057968E1,2.361667442E1
7.943017458E0,2.259962463E1,3.444470215E1,2.257631111E1
7.962871458E0,2.239120483E1,3.506546783E1,2.218782043E1
7.982724458E0,2.182328796E1,3.573738098E1,2.171304131E1
8.002577458E0,2.105276489E1,3.659067917E1,2.090786171E1
8.022430458E0,1.979396057E1,3.723883057E1,2.121988678E1
8.042283458E0,1.817765808E1,3.759471512E1,2.197266197E1
8.062136458E0,1.708451843E1,3.792832184E1,2.198266411E1
8.081989458E0,1.654861450E1,3.801386642E1,2.248757935E1
8.101843458E0,1.658006287E1,3.806042099E1,2.234492683E1
8.121696458E0,1.626724243E1,3.789712524E1,2.252295113E1
8.141549458E0,1.605575562E1,3.809103394E1,2.235478783E1
8.161402458E0,1.565266418E1,3.835091400E1,2.240962982E1
8.181255375E0,1.559556580E1,3.808111572E1,2.310762787E1
8.201108375E0,1.554322815E1,3.804895782E1,2.271100235E1
8.220961375E0,1.586509705E1,3.806954575E1,2.341839027E1
8.240815375E0,1.669686890E1,3.778789520E1,2.346620941E1
8.260668375E0,1.757714844E1,3.722108078E1,2.323718834E1
8.280521375E0,1.864053345E1,3.688446045E1,2.290472794E1
8.300374375E0,1.886521912E1,3.691605377E1,2.329710579E1
8.320227375E0,1.859591675E1,3.657042694E1,2.341997910E1
8.340080375E0,1.852906799E1,3.660409546E1,2.396781540E1
8.359934375E0,1.774043274E1,3.677888870E1,2.383248901E1
